Tweets,Fecha,urls,medios
"@MKGabriel10 @jcsosazpurua El paso por los cargos para desfalcar a todos esos sitios, hizo su carrera en el ladron… https://t.co/A9KpMxpYLz",Sat Mar 30 15:49:36 +0000 2019,https://twitter.com/i/web/status/1112019050891227138,False
@AresCases Presumir de dinero es de paletos. Dicho sea de paso.,Sat Mar 30 15:54:49 +0000 2019,,False
Cuando #Iorio visitó los pagos de #Skyrim pasó ésto: https://t.co/PIXuQ6LwEy,Sat Mar 30 16:00:12 +0000 2019,https://www.youtube.com/watch?v=CzKpWDIvh4o,False
6 pasos para verificar PayPal [Tutorial paso a paso] https://t.co/KhnQN4rmUC,Sat Mar 30 16:27:55 +0000 2019,http://tinyurl.com/yb6f2x9s,False
"@MIJPVenezuela @VEN911Oficial @psuvaristobulo Que pasó con la represa de Tocoma? 

Donde está el dinero que le dier… https://t.co/mI7MJZYgak",Sat Mar 30 16:26:39 +0000 2019,https://twitter.com/i/web/status/1112028371939192832,False
Yo debo ser la única persona que tiene una tarjeta clave empty porque en cuanto tiene algo de dinero lo paso a mi c… https://t.co/WAM5zqbvbk,Sat Mar 30 16:28:00 +0000 2019,https://twitter.com/i/web/status/1112028711887556612,False
"Cuando esté en el pc me paso por otras cuentas, uwuwu.",Sat Mar 30 16:58:24 +0000 2019,,False
"@rambocabreao @Lidia_Jordan10 Los otros qué mas dá? 
Pon lo que queda dividido a partes iguales mas o menos. Paso de ellos.",Sat Mar 30 17:12:33 +0000 2019,,False
"@MarinaSimian Si, es genial! Siempre paso en mis viajes por esos pagos.",Sat Mar 30 17:08:27 +0000 2019,,False
"...está ligada al paso de la droga por Puerto Rico (a modo de puente), de la que solo permanece un 10%, según estud… https://t.co/kleFkBKXtK",Sat Mar 30 18:33:44 +0000 2019,https://twitter.com/i/web/status/1112060354752847872,False
@CESARCARRIONM Este es el instrumento ideal para los macabros planes d mmluco; cuanto habrá rodado💰;al paso se le v… https://t.co/VWAsxTwfiQ,Sat Mar 30 18:44:55 +0000 2019,https://twitter.com/i/web/status/1112063169839726592,False
@petrogustavo Ay Aure...k paso la sed de codicia y avaricia pk no sea ud el k maneje la riqueza concentrada Al mejo… https://t.co/u8JiO6scPr,Sat Mar 30 19:09:15 +0000 2019,https://twitter.com/i/web/status/1112069292588232704,False
@Nintenderos Efecto de nostafags y de paso darle dineros a Square-Enix,Sat Mar 30 19:53:17 +0000 2019,,False
"@Reanexx Tengo 390 en el cajero, me paso un poco antes",Sat Mar 30 20:19:43 +0000 2019,,False
@krisindasky Dame 10 Y te pasó saldo,Sat Mar 30 20:31:36 +0000 2019,,False
"@ML_Ayuda No es dinero de mercado pago, es en facturación, como paso ese saldo a favor a mi cuenta de mercado pago? https://t.co/k7ngzNItsU",Sat Mar 30 20:48:38 +0000 2019,,False
@elespectador Para lograr ese paso deben quitar sobre costos de los intermediarios y el efectivo del mercado.,Sat Mar 30 21:26:23 +0000 2019,,False
"@atenogenesR @Traficologo1 Así será el negociado que maneja este señor con esta obra, que de 🐢 pasó a ser todo una… https://t.co/IZsvWa3OZv",Sat Mar 30 22:23:32 +0000 2019,https://twitter.com/i/web/status/1112118184822358016,False
@ApostolGM Entonces tú también quieres hacer falala milagros y de paso ganar mucho dinero de gente incauta.,Sat Mar 30 23:14:46 +0000 2019,,False
@lanajjsj @BTS_SaveMee @BTS_twt Después de descargar la aplicación y registrarte sigue los paso de la imágen. Esper… https://t.co/mP1S2baiZa,Sat Mar 30 23:54:59 +0000 2019,https://twitter.com/i/web/status/1112141201719918597,False
@petrogustavo Y que paso con el caso billete petro,Sun Mar 31 00:01:54 +0000 2019,,False
"Esto me pasó con la tarjeta del banco, el dni.. lo tengo repe todo, alguien cambia??",Sun Mar 31 00:22:22 +0000 2019,,False
"@nava_robert Los gringos pagan por el petroleo, los chulos y de paso se lo regalan es a los cubanos, informe se mi querido amigo",Sun Mar 31 01:42:07 +0000 2019,,False
@AnilecRose_ Ahí te paso my PayPal ahre,Sun Mar 31 01:54:48 +0000 2019,,False
@Pelabolica Algo pasó con esa cuenta ... Espere a ver...,Sun Mar 31 03:22:41 +0000 2019,,False
"@petrogustavo Tienen toda la plata del mundo para irse de viaje , el narcodinero d las farc , y d paso llevarán sus… https://t.co/Yqqbd8MTEl",Sun Mar 31 04:32:41 +0000 2019,https://twitter.com/i/web/status/1112211085594107904,False
@ClanPantherz @TheCriSti6 @xAtok7 @E_SPORTS_GAMING @Promo_eSport @DarkfightGT_ ya me paso,Sun Mar 31 05:05:13 +0000 2019,,False
Necesito dinero nivel: me pasó por la mente cuánto pagarían por mi 'compañia'... 🤣,Sun Mar 31 06:10:14 +0000 2019,,False
"@LaraSack Aprovecha loca, scale unos dólares de paso",Sun Mar 31 06:26:36 +0000 2019,,False
"Por si algo, el @Twitter de Jenny Ambuila, ""miembro"" de una red que permitía el paso ilegal de mercancía en Buenave… https://t.co/yV48wLScTR",Sun Mar 31 06:36:13 +0000 2019,https://twitter.com/i/web/status/1112242175104991232,False
@mercagguk q pasó,Sun Mar 31 06:50:04 +0000 2019,,False
@Makanudovuelve Paso 1 🙊De donde sale tanto,Sun Mar 31 06:49:26 +0000 2019,,False
@lovrega @gurrutiar Tmb queremos saber q paso con el dinero q bejarano. Se llevo en un portafolio,Sun Mar 31 06:58:48 +0000 2019,,False
@darwinJR3 Que paso ahora donde andas robando digo jugando,Sun Mar 31 07:28:59 +0000 2019,,False
6 pasos para verificar PayPal [Tutorial paso a paso] https://t.co/KhnQN4rmUC,Sun Mar 31 07:27:40 +0000 2019,http://tinyurl.com/yb6f2x9s,False
Crear una cuenta PayPal: Tutorial paso a paso https://t.co/a9Kb7BAnhr,Sun Mar 31 08:37:43 +0000 2019,http://tinyurl.com/yaj5yzku,False
@Bazbasilius Demasiados juegos para comprar a este paso jaja,Sun Mar 31 09:38:30 +0000 2019,,False
@Akkarinn__ Te paso por ig un lugar por el centro zarpado,Sun Mar 31 09:54:26 +0000 2019,,False
@rarispe Y de paso hay muchos con plata y poder...,Sun Mar 31 12:06:06 +0000 2019,,False
@ZaidAlvarez7 Debe hacer un vídeo y publicar el pago a paso....,Sun Mar 31 12:28:25 +0000 2019,,False
@BancoAzteca @OGGIJEANS Q paso con mi tarjeta digital .,Sun Mar 31 12:28:19 +0000 2019,,False
@lucianapeker @grisici De paso pasa el chivo del libro...todo negocio...jejeje....,Sun Mar 31 12:36:48 +0000 2019,,False
@lapalabraargent @Twitter @TwitterLatAm @jack @TwitterSupport @AntichetoM No deja entrar. Pasó a cuenta privada,Sun Mar 31 12:45:58 +0000 2019,,False
"@cum_inbox conseguir mi back no es difícil, pero daré unfollow a cuentas inactivas y/o que solo sepan josear, paso… https://t.co/Tsf73SGWR7",Sun Mar 31 12:55:23 +0000 2019,https://twitter.com/i/web/status/1112337593360879616,False
Paso a paso para cargar transferencias desde el Venecredit Office Banking https://t.co/qZxBGYhQ7W,Sun Mar 31 13:00:00 +0000 2019,https://youtu.be/iXJCzGkSolY,False
@elespectador Y de paso el otro atraco del 4 x mil,Sun Mar 31 13:08:22 +0000 2019,,False
"@SSP_CDMX @locatel_mx cual es el destino de los vehículos, una vez lavantsdos por ustedes, cual es el siguiente paso...?",Sun Mar 31 13:25:44 +0000 2019,,False
"Ya ves, a este paso. JAJAJAJA

Yo te doy dinero, que tengo bastante. u.u https://t.co/iTTEvQyjxy",Sun Mar 31 13:38:48 +0000 2019,https://twitter.com/jwnoex/status/1112348131755286528,False
@fernandeznorona Y de paso la tenencia y las verificaciones . Son un robo con mamada😉,Sun Mar 31 14:12:36 +0000 2019,,False
Alguien sabe que pasó con @_cygne_ y su cuenta?,Sun Mar 31 14:51:13 +0000 2019,,False
@MilyDice Cuando te dan paso expedicto en la fila del banco...,Sun Mar 31 15:19:28 +0000 2019,,False
"@artiaguito Y... cobran doble, por las PASO, le elección y si ballotage también. Gran negocio para ellos",Sun Mar 31 15:32:10 +0000 2019,,False
que le paso a la cuenta de los bt21 they going emo,Sun Mar 31 16:13:19 +0000 2019,,False
@eneorze @Brughel_OK por donde paso a cobrar?,Sun Mar 31 16:30:48 +0000 2019,,False
@ItsDanyX @Nerjabtw Jajaj paso captura de todo,Sun Mar 31 17:06:56 +0000 2019,,False
@elespectador A oportunismo y de paso visitar a quien le entrego el dinero registrado en video,Sun Mar 31 17:04:07 +0000 2019,,False
@samthorr Primero me paso a la chivas antes que irle a ese,Sun Mar 31 17:44:51 +0000 2019,,False
Fav y me paso a stalkearte la cuenta,Sun Mar 31 17:58:58 +0000 2019,,False
@lucasvinci2 @GuillermoIvanM LA compra del oro... ¿por qué no averiguás quién lo vende y por qué? Te paso un tip: A… https://t.co/F7zMmPBtjZ,Sun Mar 31 18:05:02 +0000 2019,https://twitter.com/i/web/status/1112415521536987138,False
@ImPiggy_ @Maarcxss @KiinG_IvaAN Hermano yo paso me estais timando que bullinje,Sun Mar 31 19:05:29 +0000 2019,,False
ATRAS DE TROYE APARECIÓ LA BANDERA DEL ORGULLO Y JUSTO PASÓ MI PAPÁ Q ES HOMOFOBICO kJAJDSNJSKSNSSNDDJDNDNSNEKEKKRN… https://t.co/PFcnFFr0vX,Sun Mar 31 19:23:55 +0000 2019,https://twitter.com/i/web/status/1112435371193876486,False
@MartinMY1 @VialidadXalapa @vialver @c4_ver Puedes decirme el lugar aproximado? Y si hay paso por Cardel?,Sun Mar 31 19:50:38 +0000 2019,,False
"@PaolaHolguin Ya le pasó los datos a la bacrim los paolos?, como ese es su modus operandi.",Sun Mar 31 20:55:47 +0000 2019,,False
la primera semana me llamo la atención y desde ahí fui siguiendo cada paso y hasta ahora que todo mi dinero es suyo… https://t.co/5YKWkKR1zx,Sun Mar 31 21:01:39 +0000 2019,https://twitter.com/i/web/status/1112459969511727105,False
"@NoJimboJackson Me los paso por la raja, Don Jimbo's yo banco está obra maestra de Don Akira Toriyama y los de fina… https://t.co/p2GtRRrSvl",Sun Mar 31 21:09:09 +0000 2019,https://twitter.com/i/web/status/1112461854411014144,False
"@AhMiraVosss Y de paso averigua datos personales...😏

Cuidado bella🤔",Sun Mar 31 21:12:35 +0000 2019,,False
@PdmIllesBalears Os paso el numero de cuenta para el ingreso?,Sun Mar 31 21:45:44 +0000 2019,,False
"@OrwellGeorge zabeca de banfiel..
mayor narco pba..

de paso trae las toneladas y toneladas de falopa incautada por Pato.",Sun Mar 31 21:54:04 +0000 2019,,False
@jlvgjockey @DarwinVizcaya_ @JmPoOoL Jajajaja se paso,Sun Mar 31 22:46:24 +0000 2019,,False
@maggab_ Se quien lo hace yo le paso de mi PayPal y me paga al pelo,Sun Mar 31 23:42:14 +0000 2019,,False
"@marielgonzaleb vergacion si, de paso ajá unos afuera tampoco es que está viviendo la vida de un millonario, es arrecho todo",Mon Apr 01 00:02:52 +0000 2019,,False
@Pajero272 Hola seguí así te paso la data,Mon Apr 01 00:14:39 +0000 2019,,False
Crear una cuenta PayPal: Tutorial paso a paso https://t.co/a9Kb7BAnhr,Mon Apr 01 00:37:58 +0000 2019,http://tinyurl.com/yaj5yzku,False
Del amor al dinero hay un paso,Mon Apr 01 01:21:10 +0000 2019,,False
@fakekissy te paso mi cuenta y la depositas ahí :D ahre,Mon Apr 01 01:31:17 +0000 2019,,False
"Tengo 17 millones de dólares en el gta, conectate al online que te paso a buscar en el ferrari bebé",Mon Apr 01 02:18:09 +0000 2019,,False
¿Al @CorreoOficialSA le pagaron para la bella pagina de carta de datos de la PASO de San Juan?,Mon Apr 01 02:36:21 +0000 2019,,False
@MatuK58 pero la deuda más real se hace presente en cada muerte a cada paso que uno daaa,Mon Apr 01 02:38:34 +0000 2019,,False
"y de paso, la @taylorskere",Mon Apr 01 02:48:00 +0000 2019,,False
@OmarMontor A billetazos para crear clientelas políticas que les permitan ganar elecciones....,Fri Mar 01 05:13:00 +0000 2019,,False
@Puacj_Cristina 😂 el dinero nos controla ntt,Fri Mar 01 05:42:09 +0000 2019,,False
@goldie_gemma @metronax Lo primero es sabr que es un fondo y lo segundo creer que exigen mayor rentabilidad a la inversión que un particular,Fri Mar 01 08:11:02 +0000 2019,,False
Ale el ciudadano a pagar antes de las elecciones la campaña de los políticos para hacerse la foto y dejar su nombre… https://t.co/YJYOAgKKJs,Fri Mar 01 09:08:21 +0000 2019,https://twitter.com/i/web/status/1101408823191982080,False
@rosadiezglez Quien vigila que en ESPAÑA hasta celebrar elecciones no se pierdan millones de euŕos o los bandidos los roben.,Fri Mar 01 09:14:29 +0000 2019,,False
@todonoticias Y el gordo kirchner ya giró.los billetes a los punteros,Fri Mar 01 11:09:01 +0000 2019,,False
"PRIMO DE MACRI ACUSADO DE PAGAR COIMAS MILLONARIAS

Buscaban la ruta del dinero K y encontraron los Panamá Papers,… https://t.co/7f9iE4yFPz",Fri Mar 01 11:06:55 +0000 2019,https://twitter.com/i/web/status/1101438663467122688,False
@EgniugalSiul @Kicillofok @milusil Eso¡¡!! Devuelvan el robo de la Flia. Macri durante toda una vida,Fri Mar 01 11:38:16 +0000 2019,,False
@vroteberde Idola del día. Los bancos son tan ladrones como cambiemos,Fri Mar 01 11:51:24 +0000 2019,,False
Cómo era el esquema de lavado de dinero en los hoteles de la familia Kirchner - Infobae https://t.co/n95VW2jGWT,Fri Mar 01 13:32:23 +0000 2019,https://www.infobae.com/sociedad/policiales/2019/02/28/como-era-el-esquema-de-lavado-de-dinero-en-los-hoteles-de-la-familia-kirchner/,False
"@mabellidiageneu @AgenciaTelam Cada vez que van detrás de  la ruta del dinero k, encuentran solo la de Macri, y así… https://t.co/R2arVjx305",Fri Mar 01 13:52:34 +0000 2019,https://twitter.com/i/web/status/1101480349949935617,False
adictos porque cfk llevaba todas las mafias ahi y pagaba con nuestra plata. Son tan ridículo Ramón y tan poco democrático.,Fri Mar 01 13:59:09 +0000 2019,,False
@OrwellGeorge Banco fuerte a este Macri💪😍,Fri Mar 01 14:12:40 +0000 2019,,False
"@ekbufalo Otras falsas elecciones, el negocio de los socialistas criollos",Fri Mar 01 14:10:56 +0000 2019,,False
"@RattleThatLock @Chergio17 @HerreraJP7 Con la plata del estado te volviste kodisioso. 
Era Macri",Fri Mar 01 14:44:55 +0000 2019,,False
@lauritalonso Hablas de la guita que Macri y su gabinete de ricachones tienen en paraísos fiscales para EVADIR impuestos???,Fri Mar 01 14:51:41 +0000 2019,,False
No se la banca cfk falto siempre,Fri Mar 01 15:40:27 +0000 2019,,False
"La única apertura de la que puede hablar Macri, es la de su cuenta en Panamá para depositar más platita de los Arge… https://t.co/uXJmTHiMCc",Fri Mar 01 16:04:13 +0000 2019,https://twitter.com/i/web/status/1101513478685290497,False
"Hablo Macri..
El dolar se esta llendo a M..",Fri Mar 01 16:26:09 +0000 2019,,False
"@LANACION Y sería de la mafia de Cristina, por lo ordinaria",Fri Mar 01 16:25:52 +0000 2019,,False
"Habla Macri, sube el dolar y el riesgo País....",Fri Mar 01 16:25:49 +0000 2019,,False
Q genial el vid de macri diciendo “con la ayuda del narcotrafico”,Fri Mar 01 18:17:51 +0000 2019,,False
@PinedoFederico que hacemos con las cuentas de ustedes y de los macri en el exterior ? forro,Fri Mar 01 19:09:26 +0000 2019,,False
"FINANZAS 💵😡‼️
El billete avanzó un 1,7% en agencias y bancos después del discurso del presidente Mauricio Macri en… https://t.co/76HtbZNHR3",Fri Mar 01 20:07:30 +0000 2019,https://twitter.com/i/web/status/1101574702944972801,False
@27Lucille @jguaido Ese grupo de mamagüevos son los Caprilistas.. Hijos de putas todos. Aquí hay una ruta que se re… https://t.co/mKanMnFu95,Fri Mar 01 20:23:20 +0000 2019,https://twitter.com/i/web/status/1101578690599759872,False
@ANDRESRIMOLDI1 @tunykollmann @pagina12 @mauriciomacri Por no declarar su movimiento de dinero a traves de ellas o… https://t.co/BXJZmYaJGT,Fri Mar 01 20:35:29 +0000 2019,https://twitter.com/i/web/status/1101581747823755271,False
Dólar hoy: la divisa sube tras el discurso de Macri en las sesiones ordinarias https://t.co/x7s6LpOfsg vía @eldestapeweb,Fri Mar 01 20:39:10 +0000 2019,https://www.eldestapeweb.com/c56760,False
@mauriciomacri Cuando empiezas por la mafia de MACRI-TEVEZ. Devuelvan lo que se están afanando.,Fri Mar 01 21:31:45 +0000 2019,,False
"@clarincom Macri ya le tiro un centro a los ricos , es por eso que estan fugando capitales",Fri Mar 01 22:35:29 +0000 2019,,False
@RedepoJovenes @politica_red MACRI hasta que AGUANTE lo VOTO😃💪💪💪💪💪💪💪💪💪💪,Fri Mar 01 22:40:02 +0000 2019,,False
@AlexaFalessi CFK sería una gitana de esas que manejan empresas cuyo único fin es estafar y robar.,Fri Mar 01 23:53:27 +0000 2019,,False
@vestibulo Solo falta que pongas el PayPal como Cristina en sus twitchs.,Sat Mar 02 00:38:43 +0000 2019,,False
@maxplus92 Están sedientos de dinero. Necesitan que Macri pierda porque corren peligro de desaparecer.,Sat Mar 02 00:49:30 +0000 2019,,False
"Finanzas. Sube el dólar, el riesgo país y cae la bolsa https://t.co/OAMLTz56eK https://t.co/YM1CpeoXNT",Sat Mar 02 01:16:31 +0000 2019,http://bit.ly/2GSytyy,False
@diegobranca Esto pasa cuando n se controla el dinero y n hablo en este caso de corrupcion sino d administrar cuand… https://t.co/T9ZZo7khJd,Sat Mar 02 03:07:57 +0000 2019,https://twitter.com/i/web/status/1101680516040921088,False
Temas del futuro en la @CConstitucional por @carobotero en @zonafranca de @RedMasTv 👉1. Rol activo de los intermedi… https://t.co/AKTjescFd5,Sat Mar 02 03:12:18 +0000 2019,https://twitter.com/i/web/status/1101681609907023873,False
@depoweb @cronica De robar y lucrar con macri?,Sat Mar 02 03:39:07 +0000 2019,,False
tipos de macri: el q necesita apoyo del narcotráfico,Sat Mar 02 04:04:41 +0000 2019,,False
Macri dejó un mensaje claro al pj a los k y a @Pontifex_es ...la tienen adentro.,Sat Mar 02 05:15:27 +0000 2019,,False
"@NCTsmtown Re caro me sale si quiero comprar esta obra de arte seguro, deja de subirme el dolar Macri",Sat Mar 02 06:17:30 +0000 2019,,False
@FRENAP @LiviaSalas_CFK @eldestapeweb La droga sale cara... dentro de poco va a vender la casa para comprar Paco,Sat Mar 02 10:27:13 +0000 2019,,False
"OPINIÓN. Las claves del discurso económico de Macri, la gran beneficiada del Brexit, atrae dinero y grandes empresas.",Sat Mar 02 12:40:02 +0000 2019,,False
"@cristina_aleli @DraculaOK Los viajes los hizo tras préstamos que nunca devolvió, figuraba como morosa incobrable a… https://t.co/XFwoOpOWua",Sat Mar 02 13:04:02 +0000 2019,https://twitter.com/i/web/status/1101830522957950976,False
"@petrogustavo El amigo suyo desde el M-19, el que hizo campaña por usted en las pasadas elecciones. ¿Judas?",Sat Mar 02 13:11:56 +0000 2019,,False
"@AmarasLaPatria @graberner @Kicillofok La cara de Macri de estar mintiendo y saberlo, es elocuente.",Sat Mar 02 13:40:00 +0000 2019,,False
"@guardiacivil @comisionadoPI Os ha hackeado Falconetti la cuenta?? Dios mio que vergüenza...

Vuelven los millones… https://t.co/CvWQ0xWX1J",Sat Mar 02 14:28:37 +0000 2019,https://twitter.com/i/web/status/1101851811651174400,False
@Er_Richal Los tienen escondidos y los sacan para las elecciones.,Sat Mar 02 14:51:53 +0000 2019,,False
@aloMecha Cfk robo para llevar adelante este plan.,Sat Mar 02 16:38:14 +0000 2019,,False
@radiomitre @BonelliOK Parte del dinero de los kirchner está en el Vaticano sólo es hacer transferencias,Sat Mar 02 16:52:35 +0000 2019,,False
@LANACION @gracielaocana Entonces cfk es una especie  X men  telepáticamente manejaba al fiscal y lo obligaba a pedir coimas,Sat Mar 02 17:08:18 +0000 2019,,False
@gracepenafort Es que Macri le hace la campaña gratis a los Kukas.,Sat Mar 02 17:55:08 +0000 2019,,False
@AleRuaTwit Para irse de vacaciones Macri usa dinero robado por los kirchneristas o del Vaticano.,Sat Mar 02 18:57:39 +0000 2019,,False
"@yamileldb Esas limosnas son el modo de garantizar votos para las elecciones, no busca resolver lo que quiere son clientes políticos",Sat Mar 02 19:30:21 +0000 2019,,False
"@rubalef No tienen vergüenza, lo que mueve a los Kirchneristas es el dinero, pero el dinero que están saqueando a l… https://t.co/FRrZQRO6iA",Sat Mar 02 19:46:01 +0000 2019,https://twitter.com/i/web/status/1101931688089788417,False
@Pendrat99 Te ha robado la cuenta cristina?,Sat Mar 02 19:43:02 +0000 2019,,False
"@AZIELK @carmelodifazio Si, a la altura de sus intereses, envian mensajeros a crear la matriz de elecciones con el… https://t.co/qHSCo4Fro0",Sat Mar 02 20:21:07 +0000 2019,https://twitter.com/i/web/status/1101940518081232901,False
"CUIDADO CON EL VELETAS DE C'S.
La Mafia globalista de Bindelberg presiona al veleta para que pacte con el traidor d… https://t.co/Y7ExZkACw5",Sat Mar 02 20:39:11 +0000 2019,https://twitter.com/i/web/status/1101945063905640449,False
@Daniel5ok @elcoheteluna todos complices! la ruta de la extorsión M que llega hasta el mismisimo Mauricio Macri.,Sat Mar 02 21:17:08 +0000 2019,,False
@flash_jg @JMgris_sebrod @jjahazielmartin @suitclean @Tiendas_Elektra ¡Qué raro! Esas tarjetas fueron con las que e… https://t.co/y154IlBdOX,Sat Mar 02 21:42:02 +0000 2019,https://twitter.com/i/web/status/1101960882098192384,False
#mataycrisistina ya sabemos quien se lleva el dinero de Cristina hoy...,Sat Mar 02 22:32:10 +0000 2019,,False
@vikidonda Y los narco que hacemos via libre? Como hacía con quién te vas juntar CFK?,Sat Mar 02 23:49:27 +0000 2019,,False
@archav_cr ¿Ese es el detalle de la demanda por estafa de las Elecciones del 2014?,Sun Mar 03 00:03:08 +0000 2019,,False
"La alegría de Francisco cuando los k iban al vaticano tiene una explicación sencilla. Dinero, el vil metal que no e… https://t.co/RoGhJhtGX7",Sun Mar 03 02:12:07 +0000 2019,https://twitter.com/i/web/status/1102028850337325056,False
"En los últimos años trascendió el entramado que había montado junto a sus hijos en varios paraísos fiscales, como B… https://t.co/W2Jterr7gU",Sun Mar 03 02:34:47 +0000 2019,https://twitter.com/i/web/status/1102034555324825602,False
"La Mafia social cristiano 6.. regala gas para poder ganar votos en las próximas elecciones, chantaje varato y humil… https://t.co/7tbtrqSU12",Sun Mar 03 03:32:44 +0000 2019,https://twitter.com/i/web/status/1102049137258872832,False
"Primero fíjate quien le daba la guita ...
Era íntimo de CFK... Ella le pagaba...
NO TENES GOLLETE... 
que tipo conc… https://t.co/OypxrNF5iN",Sun Mar 03 04:02:55 +0000 2019,https://twitter.com/i/web/status/1102056735639044098,False
@Pam45301485 Te olvidaste que con cfk siguió haciendo negocios #NoVuelvenMas,Sun Mar 03 04:26:23 +0000 2019,,False
@MDSuarez @adrifadi #macri otro titere de la clase bancaria depredadora.,Sun Mar 03 05:33:12 +0000 2019,,False
"@Dan_D_Kast @petrogustavo Claro a es legal y lícito pagar comisiones para q le recojan dinero, LO Q SI NO ES ÉTICO… https://t.co/SJ5cnfpAMv",Sun Mar 03 07:54:37 +0000 2019,https://twitter.com/i/web/status/1102115043875962881,False
"@LANACION La mafia del Kirchnerismo es tan grande y tan aceitada, q es capaz de ensuciar, matar, robar, como lo hiz… https://t.co/pJ5wGS2RrX",Sun Mar 03 10:49:38 +0000 2019,https://twitter.com/i/web/status/1102159086534254593,False
"@maricardenas13 Duque, Abdo, Macri y Moreno le hicieron una transferencia del mismo banco, se le hizo efectiva a tiempo y pudo viajar 🤣🤣🤣",Sun Mar 03 10:58:13 +0000 2019,,False
"Un viejo verde estafador, nunca hizo un negocio sin el estado de por medio, cuando se las vio negras recurrió a la… https://t.co/7d2VywzwhK",Sun Mar 03 11:14:11 +0000 2019,https://twitter.com/i/web/status/1102165265436020736,False
@PJoliCo @JavierOres Está comprando papeletas por si después de las elecciones y eso....🤷‍♀️,Sun Mar 03 11:19:20 +0000 2019,,False
@JoseReig67 @agarzon Tú lo has dicho no ha habido mayor corrupción que cuando esperanza con dinero de la caja B gan… https://t.co/Nlkd7qJQJ0,Sun Mar 03 11:56:34 +0000 2019,https://twitter.com/i/web/status/1102175932255748098,False
"@gebanzas Buscan alguien que se haga cargo y aparece el nombre de MACRI padre
Por sus contactos con la misma..
El V… https://t.co/kWov3BI9Eu",Sun Mar 03 12:07:32 +0000 2019,https://twitter.com/i/web/status/1102178692887994368,False
@Politica_ln Si claro CRISTINA le usaba el celular de storcionelli y de todos los secuaces,Sun Mar 03 13:05:38 +0000 2019,,False
@santosjorgeh El kirnerismo conoce bien los mecanismo y manipulación para extorsionar empresario.Recuerdan q cuando… https://t.co/MVxfacyPB1,Sun Mar 03 13:18:03 +0000 2019,https://twitter.com/i/web/status/1102196437717319681,False
@Simtoid @pepega @petrogustavo En fin lo que macri busca es  o entrar en Defoult económico y evitar que mas capital… https://t.co/gkoHwwCwmA,Sun Mar 03 13:40:18 +0000 2019,https://twitter.com/i/web/status/1102202038874714112,False
@LANACION ¿Cristina lo obligaba a extorsiónar gente?,Sun Mar 03 14:22:40 +0000 2019,,False
@VerdugaAbraham Mira @jguaido como quiere robar @lenin en las próximas elecciones. Tu que andas atrás del apoyo de… https://t.co/Kls54POK4a,Sun Mar 03 14:48:27 +0000 2019,https://twitter.com/i/web/status/1102219186896596992,False
"@lopezobrador_ Regalando dinero cualquiera gana las elecciones. Siga comprando votos, POPULISTA",Sun Mar 03 14:59:21 +0000 2019,,False
@conforen Todos los caminos conducen a Macri y sus secuaces,Sun Mar 03 15:18:10 +0000 2019,,False
@UnKdeRamos @CFKArgentina Si grande tiene la bóveda!! Y la cajeta.,Sun Mar 03 16:13:43 +0000 2019,,False
@CronicaTV Un macri menos un evasor delicuente menos devolve los 70 mil del correo hijo de puta defende a la mafia… https://t.co/Nk7f6W21Kv,Sun Mar 03 16:17:41 +0000 2019,https://twitter.com/i/web/status/1102241645377056768,False
@MarioVelascoC @CFKArgentina Grande para esconder los dólares debajo de una iglesia en Gallegos. Andaaaa!,Sun Mar 03 16:31:50 +0000 2019,,False
